88,9.8,0.04,
1557345842,88,9.9,0.06
1557345963,88,9.8,0.06
1557346084,88,9.7,0.07
1557346205,88,9.6,0.21
1557346326,88,9.6,0.18
1557346447,88,9.5,0.18
1557346568,88,9.6,0.18
1557346689,88,9.5,0.18
1557346810,88,9.5,0.18
1557346931,88,9.4,0.17
1557347052,88,9.4,0.18
1557347173,88,9.4,0.17
1557347294,88,9.3,0.17
1557347415,88,9.3,0.17
1557347536,88,9.4,0.17
1557347657,88,9.3,0.19
1557347778,88,9.4,0.17
1557347899,88,9.3,0.17
1557348020,88,9.3,0.16
1557348141,88,9.3,0.18
1557348262,88,9.3,0.17
1557348383,88,9.3,0.17
1557348504,88,9.3,0.16
1557348625,88,9.2,0.18
1557348746,88,9.3,0.19
1557348867,88,9.2,0.16
1557348988,88,9.3,0.17
1557349109,88,9.2,0.15
1557349230,88,9.2,0.18
1557349351,88,9.2,0.16
1557349472,88,9.2,0.18
1557349593,88,9.2,0.15
1557349714,88,9.2,0.16
1557349835,88,9.2,0.16
1557349956,88,9.2,0.17
1557350077,88,9.2,0.16
1557350198,88,9.2,0.17
1557350319,88,9.2,0.17
1557350440,88,9.2,0.17
1557350561,88,9.2,0.14
1557350682,88,9.2,0.15
1557350803,88,9.2,0.15
1557350924,88,9.2,0.17
1557351045,88,9.2,0.16
1557351166,88,9.1,0.17
1557351287,88,9.1,0.17
1557351408,88,9.1,0.17
1557351529,88,9.1,0.16
1557351650,88,9.1,0.17
1557351771,88,9.2,0.16
1557351892,88,9.1,0.16
1557352013,88,9.2,0.16
1557352134,88,9.1,0.16
1557352255,88,9.2,0.16
1557352376,88,9.1,0.16
1557352497,88,9.1,0.15
1557352618,88,9.1,0.16
1557352739,88,9.1,0.14
1557352860,88,9.1,0.14
1557352981,88,9.2,0.16
1557353102,88,9.2,0.18
1557353223,88,9.1,0.15
1557353344,88,9.1,0.16
1557353465,88,9.1,0.16
1557353586,88,9.1,0.17
1557353707,88,9.1,0.14
1557353828,88,9.1,0.15
1557353949,88,9.2,0.15
1557354070,88,9.2,0.15
1557354191,88,9.2,0.15
1557354312,88,9.2,0.14
1557354433,88,9.1,0.15
1557354554,88,9.1,0.16
1557354675,88,9.1,0.15
1557354796,88,9.1,0.16
1557354917,88,9.1,0.17
1557355038,88,9.1,0.15
1557355159,88,9.1,0.15
1557355280,88,9.1,0.14
1557355401,88,9.1,0.17
1557355522,88,9.2,0.14
1557355643,88,9.1,0.17
1557355764,88,9.1,0.16
1557355885,88,9.1,0.16
1557356006,88,9.2,0.16
1557356127,88,9.2,0.16
1557356248,88,9.2,0.14
1557356369,88,9.2,0.15
1557356490,88,9.2,0.15
1557356611,88,9.2,0.16
1557356732,88,9.2,0.16
1557356853,88,9.2,0.16
1557356974,88,9.2,0.15
1557357095,88,9.1,0.16
1557357216,88,9.2,0.15
1557357337,88,9.1,0.16
1557357458,88,9.1,0.16
1557357579,88,9.2,0.16
1557357700,88,9.2,0.17
1557357821,88,9.2,0.17
1557357942,88,9.2,0.15
1557358063,88,9.2,0.16
1557358184,88,9.2,0.17
1557358305,88,9.2,0.16
1557358426,88,9.2,0.16
1557358547,88,9.2,0.16
1557358668,88,9.2,0.15
1557358789,88,9.2,0.16
1557358910,88,9.2,0.16
1557359031,88,9.2,0.15
1557359152,88,9.2,0.16
1557359273,88,9.2,0.15
1557359394,88,9.2,0.15
1557359515,88,9.2,0.14
1557359636,88,9.2,0.15
1557359757,88,9.2,0.16
1557359878,88,9.2,0.16
1557359999,88,9.2,0.15
1557360120,88,9.2,0.16
1557360241,88,9.2,0.16
1557360362,88,9.2,0.15
1557360483,88,9.2,0.16
1557360604,88,9.2,0.15
1557360725,88,9.2,0.15
1557360846,88,9.2,0.15
1557360967,88,9.2,0.15
1557361088,88,9.3,0.15
1557361209,88,9.3,0.15
1557361330,88,9.2,0.15
1557361451,88,9.2,0.15
1557361572,88,9.2,0.14
1557361693,88,9.2,0.16
1557361814,88,9.2,0.15
1557361935,88,9.2,0.13
1557362056,88,9.2,0.15
1557362177,88,9.2,0.16
1557362298,88,9.2,0.13
1557362419,88,9.2,0.14
1557362540,88,9.2,0.14
1557362661,88,9.2,0.15
1557362782,88,9.2,0.15
1557362903,88,9.2,0.15
1557363024,88,9.2,0.15
1557363145,88,9.2,0.14
1557363266,88,9.2,0.14
1557363387,88,9.2,0.14
1557363508,88,9.2,0.15
1557363629,88,9.1,0.14
1557363750,88,9.2,0.16
1557363871,88,9.2,0.13
1557363992,88,9.2,0.14
1557364113,88,9.2,0.15
1557364234,88,9.2,0.15
1557364355,88,9.2,0.15
1557364476,88,9.2,0.14
1557364597,88,9.2,0.11
1557364718,88,9.2,0.12
1557364839,88,9.2,0.13
1557364960,88,9.2,0.14
1557365081,88,9.2,0.14
1557365202,88,9.2,0.12
1557365323,88,9.1,0.13
1557365444,88,9.1,0.13
1557365565,88,9.2,0.14
1557365686,88,9.1,0.14
1557365807,88,9.1,0.14
1557365928,88,9.1,0.15
1557366049,88,9.1,0.13
1557366170,88,9.1,0.14
1557366291,88,9.1,0.13
1557366412,88,9.1,0.15
1557366533,88,9.1,0.12
1557366654,88,9.1,0.14
1557366775,88,9.2,0.14
1557366896,88,9.1,0.13
1557367017,88,9.1,0.14
1557367138,88,9,0.14
1557367259,88,9.1,0.14
1557367380,88,9.1,0.14
1557367501,88,9.1,0.13
1557367622,88,9.1,0.13
1557367743,88,9.1,0.13
1557367864,88,9.1,0.12
1557367985,88,9.1,0.14
1557368106,88,9.1,0.12
1557368227,88,9,0.14
1557368348,88,9.1,0.14
1557368469,88,9.1,0.12
1557368590,88,9,0.14
1557368711,88,9,0.1
1557368832,88,9,0.11
1557368953,88,9,0.12
1557369074,88,9,0.13
1557369195,88,9,0.13
1557369316,88,9,0.13
1557369437,88,9,0.13
1557369558,88,9,0.13
1557369679,88,9,0.11
1557369800,88,9,0.13
1557369921,88,9,0.12
1557370042,88,9,0.12
1557370163,88,9,0.09
1557370284,88,9,0.1
1557370405,88,9,0.11
1557370526,88,9,0.09
1557370647,88,8.9,0.11
1557370768,88,8.9,0.12
1557370889,88,8.9,0.12
1557371010,88,8.9,0.13
1557371131,88,8.9,0.11
1557371252,88,8.9,0.11
1557371373,88,8.9,0.12
1557371494,88,8.9,0.12
1557371615,88,8.9,0.12
1557371736,88,8.9,0.11
1557371857,88,8.9,0.11
1557371978,88,8.9,0.11
1557372099,88,8.9,0.1
1557372220,88,8.9,0.12
1557372341,88,8.9,0.12
1557372462,88,8.9,0.11
1557372583,88,8.9,0.12
1557372704,88,8.9,0.12
1557372825,88,8.9,0.11
1557372946,88,8.9,0.1
1557373067,88,8.9,0.1
1557373188,88,8.9,0.11
1557373309,88,8.9,0.1
1557373430,88,8.9,0.11
1557373551,88,8.9,0.12
1557373672,88,8.9,0.12
1557373793,88,8.9,0.1
1557373914,88,8.9,0.14
1557374035,88,8.9,0.1
1557374156,88,8.9,0.1
1557374277,88,8.9,0.11
1557374398,88,8.9,0.11
1557374519,88,8.9,0.1
1557374640,88,8.9,0.09
1557374761,88,8.8,0.11
1557374882,88,8.9,0.1
1557375003,88,8.8,0.1
1557375124,88,8.8,0.11
1557375245,88,8.8,0.09
1557375366,88,8.8,0.11
1557375487,88,8.8,0.09
1557375608,88,8.8,0.07
1557375729,88,8.8,0.08
1557375850,88,8.8,0.1
1557375971,88,8.8,0.1
1557376092,88,8.8,0.1
1557376213,88,8.8,0.1
1557376334,88,8.8,0.09
1557376455,88,8.7,0.1
1557376576,88,8.8,0.1
1557376697,88,8.8,0.12
1557376818,88,8.8,0.11
1557376939,88,8.8,0.11
1557377060,88,8.8,0.11
1557377181,88,8.8,0.11
1557377302,88,8.8,0.09
1557377423,88,8.8,0.08
1557377544,88,8.8,0.07
1557377665,88,8.8,0.08
1557377786,88,8.7,0.09
1557377907,88,8.8,0.09
1557378028,88,8.7,0.09
1557378149,88,8.7,0.09
1557378270,88,8.7,0.11
1557378391,88,8.7,0.1
1557378512,88,8.7,0.08
1557378633,88,8.7,0.12
1557378754,88,8.7,0.09
1557378875,88,8.7,0.11
1557378996,88,8.7,0.1
1557379117,88,8.7,0.11
1557379238,88,8.7,0.1
1557379359,88,8.7,0.09
1557379480,88,8.7,0.1
1557379601,88,8.7,0.1
1557379722,88,8.7,0.09
1557379843,88,8.7,0.09
1557379964,88,8.7,0.09
1557380085,88,8.7,0.09
1557380206,88,8.8,0.1
1557380327,88,8.7,0.09
1557380448,88,8.7,0.09
1557380569,88,8.7,0.1
1557380690,88,8.7,0.1
1557380811,88,8.7,0.09
1557380932,88,8.7,0.08
1557381053,88,8.7,0.08
1557381174,88,8.7,0.1
1557381295,88,8.7,0.09
1557381416,88,8.6,0.1
1557381537,88,8.7,0.08
1557381658,88,8.7,0.09
1557381779,88,8.7,0.09
1557381900,88,8.7,0.09
1557382021,88,8.7,0.09
1557382142,88,8.7,0.09
1557382263,88,8.7,0.1
1557382384,88,8.6,0.1
1557382505,88,8.7,0.1
1557382626,88,8.7,0.09
1557382747,88,8.6,0.09
1557382868,88,8.6,0.07
1557382989,88,8.7,0.08
1557383110,88,8.7,0.09
1557383231,88,8.7,0.09
1557383352,88,8.7,0.09
1557383473,88,8.7,0.08
1557383594,88,8.7,0.1
1557383715,88,8.7,0.09
1557383836,88,8.6,0.08
1557383957,88,8.7,0.08
1557384078,88,8.7,0.1
1557384199,88,8.7,0.1
1557384320,88,8.7,0.09
1557384441,88,8.6,0.09
1557384562,88,8.6,0.1
1557384683,88,8.6,0.08
1557384804,88,8.7,0.08
1557384925,88,8.6,0.09
1557385046,88,8.6,0.1
1557385167,88,8.6,0.11
1557385288,88,8.6,0.08
1557385409,88,8.6,0.06
1557385530,88,8.6,0.05
1557385651,88,8.6,0.06
1557385772,88,8.6,0.05
1557385893,88,8.6,0.06
1557386014,88,8.6,0.07
1557386135,88,8.6,0.06
1557386256,88,8.6,0.04
1557386377,88,8.6,0.05
1557386498,88,8.5,0.08
1557386619,88,8.5,0.07
1557386740,88,8.5,0.06
1557386861,88,8.5,0.07
1557386982,88,8.5,0.08
1557387103,88,8.5,0.09
1557387224,88,8.5,0.07
1557387345,88,8.5,0.08
1557387466,88,8.4,0.07
1557387587,88,8.5,0.06
1557387708,88,8.4,0.06
1557387829,88,8.5,0.05
1557387950,88,8.4,0.05
1557388071,88,8.5,0.06
1557388192,88,8.5,0.06
1557388313,88,8.4,0.06
1557388434,88,8.5,0.05
1557388555,88,8.5,0.06
1557388676,88,8.4,0.06
1557388797,88,8.4,0.06
1557388918,88,8.4,0.08
1557389039,88,8.4,0.07
1557389160,88,8.4,0.07
1557389281,88,8.4,0.07
1557389402,88,8.4,0.06
1557389523,88,8.4,0.05
1557389644,88,8.4,0.05
1557389765,88,8.4,0.05
1557389886,88,8.4,0.04
1557390007,88,8.4,0.07
1557390128,88,8.4,0.07
1557390249,88,8.4,0.07
1557390370,88,8.4,0.08
1557390491,88,8.4,0.07
1557390612,88,8.3,0.06
1557390733,88,8.4,0.06
1557390854,88,8.4,0.06
1557390975,88,8.4,0.06
1557391096,88,8.3,0.06
1557391217,88,8.4,0.07
1557391338,88,8.4,0.08
1557391459,88,8.4,0.06
1557391580,88,8.3,0.07
1557391701,88,8.3,0.07
1557391822,88,8.4,0.06
1557391943,88,8.4,0.06
1557392064,88,8.3,0.08
1557392185,88,8.3,0.07
1557392306,88,8.4,0.07
1557392427,88,8.3,0.07
1557392548,88,8.4,0.07
1557392669,88,8.4,0.08
1557392790,88,8.4,0.07
1557392911,88,8.4,0.07
1557393032,88,8.3,0.09
1557393153,88,8.4,0.06
1557393274,88,8.4,0.07
1557393395,88,8.3,0.06
1557393516,88,8.3,0.07
1557393637,88,8.4,0.04
1557393758,88,8.4,0.04
1557393879,88,8.3,0.05
1557394000,88,8.4,0.05
1557394121,88,8.3,0.05
1557394242,88,8.4,0.07
1557394363,88,8.3,0.05
1557394484,88,8.3,0.06
1557394605,88,8.3,0.06
1557394726,88,8.3,0.05
1557394847,88,8.3,0.03
1557394968,88,8.3,0.04
1557395089,88,8.2,0.02
1557395210,88,8.3,0.01
1557395331,88,8.2,0.02
1557395452,88,8.2,0.01
1557395573,88,8.2,0.04
1557395694,88,8.2,0.02
1557395815,88,8.2,0.06
1557395936,88,8.1,0.04
1557396057,88,8.2,0.06
1557396178,88,8.1,0.06
1557396299,88,8.2,0.06
1557396420,88,8.2,0.05
1557396541,88,8.2,0.05
1557396662,88,8.2,0.06
1557396783,88,8.1,0.05
1557396904,88,8.1,0.05
1557397025,88,8.2,0.02
1557397146,88,8.1,0.02
1557397267,88,8.1,0
1557397388,88,8.1,0
1557397509,88,8.1,0.01
1557397630,88,8,0.01
1557397751,88,8.1,0.01
1557397872,88,8,0.02
1557397993,88,8,0.04
1557398114,88,8,0.06
1557398235,88,8,0.04
1557398356,88,8,0.04
1557398477,88,8,0.05
1557398598,88,8,0.06
1557398719,88,8,0.05
1557398840,88,8,0.05
1557398961,88,8,0.05
1557399082,88,8.1,0.06
1557399203,88,8.1,0.03
1557399324,88,8.1,0.05
1557399445,88,8,0.05
1557399566,88,8,0.06
1557399687,88,8.1,0.07
1557399808,88,8.1,0.07
1557399929,88,8.1,0.07
1557400050,88,8.1,0.06
1557400171,88,8.1,0.05
1557400292,88,8.1,0.05
1557400413,88,8.1,0.07
1557400534,88,8.1,0.05
1557400655,88,8.1,0.05
1557400776,88,8.1,0.01
1557400897,88,8.1,0.01
1557401018,88,8.1,0.02
1557401139,88,8,0.05
1557401260,88,8,0.04
1557401381,88,8,0.04
1557401502,88,8,0.05
1557401623,88,8,0.03
1557401744,88,8,0.05
1557401865,88,8,0.04
1557401986,88,8.1,0.01
1557402107,88,8.1,0.02
1557402228,88,8,0.03
1557402349,88,8,0.02
1557402470,88,8,0
1557402591,88,8,0
1557402712,88,8,0
1557402833,88,8,0
1557402954,88,7.9,0
1557403075,88,7.9,0.02
1557403196,88,7.8,0.01
1557403317,88,7.9,0
1557403438,88,7.9,0.01
1557403559,88,7.9,0
1557403680,88,7.9,0
1557403801,88,7.8,0
1557403922,88,7.8,0
1557404043,88,7.8,0
1557404164,88,7.7,0
1557404285,88,7.7,0
1557404406,88,7.7,0.01
1557404527,88,7.6,0.02
1557404648,88,7.6,0.02
1557404769,88,7.6,0.02
1557404890,88,7.7,0.04
1557405011,88,7.7,0.01
1557405132,88,7.7,0
1557405253,88,7.8,0.04
1557405374,88,7.7,0.03
1557405495,88,7.7,0.04
1557405616,88,7.8,0.04
1557405737,88,7.8,0.02
1557405858,88,7.9,0.03
1557405979,88,7.9,0.03
1557406100,88,7.9,0.04
1557406221,88,7.8,0.04
1557406342,88,7.9,0.03
1557406463,88,7.9,0.03
1557406584,88,7.9,0
1557406705,88,7.9,0.02
1557406826,88,7.9,0.03
1557406947,88,7.9,0.04
1557407068,88,7.9,0.02
1557407189,88,7.9,0.03
1557407310,88,7.9,0.01
1557407431,88,7.9,0.03
